shot_number,trigger_time,Attenuator,Blade_X,Blade_Z,Lanex1,Lead_Shield,Lens1_Z,Lens2_X,Lens2_Y,Lens2_Z,Mask_X,Mask_Z,Microscope_X,Microscope_Y,Microscope_Z,PCO_Filter,PM_R,PM_X,PM_Y,PM_Z,Positron_X,Positron_Y,Positron_Z,Probe_Delay,Probe_Filter,Probe_Iris,Target1_R,Target1_X,Target1_Y,Target1_Z,Target2_X,Target2_Y,Target2_Z
174,18:51:19,0.0,0.0,0.0,49.0,0.0,0.0,-0.5,-60.35,-0.95,-0.3,48.5,1.43,55.0,-20.0,-95.0,867.5,1.2000000000000028,7.7,-20.0,113.0,0.0,0.0,-12.3,20.0,-4.0,-0.9,32.5,26.5,10.5,-15.275,-40.175,34.4
175,18:53:20,0.0,0.0,0.0,49.0,0.0,0.0,-0.5,-60.35,-0.95,-0.3,48.5,1.43,55.0,-20.0,-95.0,867.5,1.2000000000000028,20.7,-20.0,113.0,0.0,0.0,-12.3,20.0,-4.0,-0.9,32.5,26.5,10.5,-15.275,-40.175,34.4
176,18:55:20,0.0,0.0,0.0,49.0,0.0,0.0,-0.5,-60.35,-0.95,-0.3,48.5,1.43,55.0,-20.0,-95.0,867.5,1.2000000000000028,33.7,-20.0,113.0,0.0,0.0,-12.3,20.0,-4.0,-0.9,32.5,26.5,10.5,-15.275,-40.175,36.4
177,18:57:20,0.0,0.0,0.0,49.0,0.0,0.0,-0.5,-60.35,-0.95,-0.3,48.5,1.43,55.0,-20.0,-95.0,867.5,1.2000000000000028,46.7,-20.0,113.0,0.0,0.0,-12.3,20.0,-4.0,-0.9,32.5,26.5,10.5,-15.275,-40.175,36.4
178,19:00:19,0.0,0.0,0.0,49.0,0.0,0.0,-0.5,-60.35,-0.95,-0.3,48.5,1.43,55.0,-20.0,-95.0,867.5,1.2000000000000028,59.7,-20.0,113.0,0.0,0.0,-12.3,20.0,-4.0,-0.9,32.5,26.5,10.5,-15.275,-40.175,36.4
179,19:02:20,0.0,0.0,0.0,49.0,0.0,0.0,-0.5,-60.35,-0.95,-0.3,48.5,1.43,55.0,-20.0,-95.0,867.5,1.2000000000000028,72.7,-20.0,113.0,0.0,0.0,-12.3,20.0,-4.0,-0.9,32.5,26.5,10.5,-15.275,-40.175,32.4
180,19:04:19,0.0,0.0,0.0,49.0,0.0,0.0,-0.5,-60.35,-0.95,-0.3,48.5,1.43,55.0,-20.0,-95.0,867.5,1.2000000000000028,85.7,-20.0,113.0,0.0,0.0,-12.3,20.0,-4.0,-0.9,32.5,26.5,10.5,-15.275,-40.175,32.4
181,19:06:20,0.0,0.0,0.0,49.0,0.0,0.0,-0.5,-60.35,-0.95,-0.3,48.5,1.43,55.0,-20.0,-95.0,867.5,1.2000000000000028,98.7,-20.0,113.0,0.0,0.0,-12.3,20.0,-4.0,-0.9,32.5,26.5,10.5,-15.275,-40.175,32.4
182,19:08:20,0.0,0.0,0.0,49.0,0.0,0.0,-0.5,-60.35,-0.95,-0.3,48.5,1.43,55.0,-20.0,-95.0,867.5,1.2000000000000028,111.7,-20.0,113.0,0.0,0.0,-12.3,20.0,-4.0,-0.9,32.5,26.5,10.5,-15.275,-40.175,38.4
183,19:11:19,0.0,0.0,0.0,49.0,0.0,0.0,-0.5,-60.35,-0.95,-0.3,48.5,1.43,55.0,-20.0,-95.0,822.5,1.2000000000000028,-31.3,-20.0,113.0,0.0,0.0,-12.3,20.0,-4.0,-0.9,32.5,26.5,10.5,-15.275,-40.175,38.4
184,19:13:20,0.0,0.0,0.0,49.0,0.0,0.0,-0.5,-60.35,-0.95,-0.3,48.5,1.43,55.0,-20.0,-95.0,822.5,101.2,-31.3,-20.0,113.0,0.0,0.0,-12.3,20.0,-4.0,-0.9,32.5,26.5,10.5,-15.275,-40.175,38.4
185,19:15:20,0.0,0.0,0.0,-99.0,0.0,0.0,-0.5,-60.35,-0.95,-0.3,48.5,1.43,55.0,-20.0,-95.0,822.5,1.2000000000000028,-18.3,-20.0,113.0,0.0,0.0,-12.3,20.0,-4.0,-0.9,32.5,26.5,10.5,-15.275,-40.175,38.4
186,19:17:19,0.0,0.0,0.0,-99.0,0.0,0.0,-0.5,-60.35,-0.95,-0.3,48.5,1.43,55.0,-20.0,-95.0,822.5,1.2000000000000028,-5.300000000000001,-20.0,113.0,0.0,0.0,-12.3,20.0,-4.0,-0.9,32.5,26.5,10.5,-15.275,-40.175,34.4
188,19:19:20,0.0,0.0,0.0,-99.0,0.0,0.0,-0.5,-60.35,-0.95,-0.3,48.5,1.43,55.0,-20.0,-95.0,822.5,1.2000000000000028,7.7,-20.0,113.0,0.0,0.0,-12.3,20.0,-4.0,-0.9,32.5,26.5,10.5,-15.275,-40.175,34.4
187,19:17:42,0.0,0.0,0.0,-99.0,0.0,0.0,-0.5,-60.35,-0.95,-0.3,48.5,1.43,55.0,-20.0,-95.0,822.5,1.2000000000000028,-5.300000000000001,-20.0,113.0,0.0,0.0,-12.3,20.0,-4.0,-0.9,32.5,26.5,10.5,-15.275,-40.175,34.4
189,19:21:20,0.0,0.0,0.0,-99.0,0.0,0.0,-0.5,-60.35,-0.95,-0.3,48.5,1.43,55.0,-20.0,-95.0,822.5,1.2000000000000028,20.7,-20.0,113.0,0.0,0.0,-12.3,20.0,-4.0,-0.9,32.5,26.5,10.5,-15.275,-40.175,34.4
190,19:23:20,0.0,0.0,0.0,-99.0,0.0,0.0,-0.5,-60.35,-0.95,-0.3,48.5,1.43,55.0,-20.0,-95.0,822.5,1.2000000000000028,46.7,-20.0,113.0,0.0,0.0,-12.3,20.0,-4.0,-0.9,32.5,26.5,10.5,-15.275,-40.175,34.4
191,19:25:19,0.0,0.0,0.0,-99.0,0.0,0.0,-0.5,-60.35,-0.95,-0.3,48.5,1.43,55.0,-20.0,-95.0,822.5,1.2000000000000028,72.7,-20.0,113.0,0.0,0.0,-12.3,20.0,-4.0,-0.9,32.5,26.5,10.5,-15.275,-40.175,34.4
192,19:27:20,0.0,0.0,0.0,-99.0,0.0,0.0,-0.5,-60.35,-0.95,-0.3,48.5,1.43,55.0,-20.0,-95.0,822.5,1.2000000000000028,85.7,-20.0,113.0,0.0,0.0,-12.3,20.0,-4.0,-0.9,32.5,26.5,10.5,-15.275,-40.175,34.4
193,19:29:19,0.0,0.0,0.0,-99.0,0.0,0.0,-0.5,-60.35,-0.95,-0.3,48.5,1.43,55.0,-20.0,-95.0,822.5,1.2000000000000028,111.7,-20.0,113.0,0.0,0.0,-12.3,20.0,-4.0,-0.9,32.5,26.5,10.5,-15.275,-40.175,34.4
194,19:32:20,0.0,0.0,0.0,-99.0,0.0,0.0,-0.5,-60.35,-0.95,-0.3,48.5,1.43,55.0,-20.0,-95.0,822.5,1.2000000000000028,111.7,-20.0,113.0,0.0,0.0,-12.3,20.0,-4.0,-0.9,32.5,26.5,10.5,-15.275,-40.175,34.4
